home_team_name,away_team_name,match_date,home_team_score,away_team_score,total_goals,is_knockout_stage,home_team_mean_goals,away_team_mean_goals,home_team_mean_conceded,away_team_mean_conceded
Germany,Bolivia,1994-06-17,1,0,1,False,2.02,0.16666666666666666,1.06,3.3333333333333335
Spain,South Korea,1994-06-17,2,2,4,False,1.6119402985074627,1.0263157894736843,1.1194029850746268,2.0526315789473686
USA,Switzerland,1994-06-18,1,1,2,False,1.0810810810810811,1.3414634146341464,1.7837837837837838,1.7804878048780488
Italy,Republic of Ireland,1994-06-18,0,1,1,False,1.5421686746987953,0.7692307692307693,0.927710843373494,0.7692307692307693
Colombia,Romania,1994-06-18,1,3,4,False,1.4545454545454546,1.4285714285714286,1.3636363636363635,1.5238095238095237
Belgium,Morocco,1994-06-19,1,0,1,False,1.3529411764705883,0.8695652173913043,1.4509803921568627,1.173913043478261
Norway,Mexico,1994-06-19,1,0,1,False,0.875,1.0333333333333334,1.0,1.6833333333333333
Cameroon,Sweden,1994-06-19,2,2,4,False,0.8461538461538461,1.5686274509803921,1.8076923076923077,1.4313725490196079
Brazil,Russia,1994-06-20,2,0,2,False,2.0789473684210527,1.7142857142857142,0.9473684210526315,1.4285714285714286
Netherlands,Saudi Arabia,1994-06-20,2,1,3,False,1.7454545454545454,0.7368421052631579,0.9454545454545454,2.3157894736842106
Argentina,Greece,1994-06-21,4,0,4,False,1.7272727272727273,0.5,1.1477272727272727,2.0
Germany,Spain,1994-06-21,1,1,2,False,2.02,1.6119402985074627,1.06,1.1194029850746268
Nigeria,Bulgaria,1994-06-21,3,0,3,False,1.0952380952380953,0.8461538461538461,1.4285714285714286,2.0384615384615383
Romania,Switzerland,1994-06-22,1,4,5,False,1.4285714285714286,1.3414634146341464,1.5238095238095237,1.7804878048780488
USA,Colombia,1994-06-22,2,1,3,False,1.0810810810810811,1.4545454545454546,1.7837837837837838,1.3636363636363635
Italy,Norway,1994-06-23,1,0,1,False,1.5421686746987953,0.875,0.927710843373494,1.0
South Korea,Bolivia,1994-06-23,0,0,0,False,1.0263157894736843,0.16666666666666666,2.0526315789473686,3.3333333333333335
Mexico,Republic of Ireland,1994-06-24,2,1,3,False,1.0333333333333334,0.7692307692307693,1.6833333333333333,0.7692307692307693
Brazil,Cameroon,1994-06-24,3,0,3,False,2.0789473684210527,0.8461538461538461,0.9473684210526315,1.8076923076923077
Sweden,Russia,1994-06-24,3,1,4,False,1.5686274509803921,1.7142857142857142,1.4313725490196079,1.4285714285714286
Belgium,Netherlands,1994-06-25,1,0,1,False,1.3529411764705883,1.7454545454545454,1.4509803921568627,0.9454545454545454
Saudi Arabia,Morocco,1994-06-25,2,1,3,False,0.7368421052631579,0.8695652173913043,2.3157894736842106,1.173913043478261
Argentina,Nigeria,1994-06-25,2,1,3,False,1.7272727272727273,1.0952380952380953,1.1477272727272727,1.4285714285714286
Bulgaria,Greece,1994-06-26,4,0,4,False,0.8461538461538461,0.5,2.0384615384615383,2.0
Switzerland,Colombia,1994-06-26,0,2,2,False,1.3414634146341464,1.4545454545454546,1.7804878048780488,1.3636363636363635
USA,Romania,1994-06-26,0,1,1,False,1.0810810810810811,1.4285714285714286,1.7837837837837838,1.5238095238095237
Bolivia,Spain,1994-06-27,1,3,4,False,0.16666666666666666,1.6119402985074627,3.3333333333333335,1.1194029850746268
Germany,South Korea,1994-06-27,3,2,5,False,2.02,1.0263157894736843,1.06,2.0526315789473686
Italy,Mexico,1994-06-28,1,1,2,False,1.5421686746987953,1.0333333333333334,0.927710843373494,1.6833333333333333
Republic of Ireland,Norway,1994-06-28,0,0,0,False,0.7692307692307693,0.875,0.7692307692307693,1.0
Russia,Cameroon,1994-06-28,6,1,7,False,1.7142857142857142,0.8461538461538461,1.4285714285714286,1.8076923076923077
Brazil,Sweden,1994-06-28,1,1,2,False,2.0789473684210527,1.5686274509803921,0.9473684210526315,1.4313725490196079
Belgium,Saudi Arabia,1994-06-29,0,1,1,False,1.3529411764705883,0.7368421052631579,1.4509803921568627,2.3157894736842106
Morocco,Netherlands,1994-06-29,1,2,3,False,0.8695652173913043,1.7454545454545454,1.173913043478261,0.9454545454545454
Argentina,Bulgaria,1994-06-30,0,2,2,False,1.7272727272727273,0.8461538461538461,1.1477272727272727,2.0384615384615383
Greece,Nigeria,1994-06-30,0,2,2,False,0.5,1.0952380952380953,2.0,1.4285714285714286
Germany,Belgium,1994-07-02,3,2,5,True,2.02,1.3529411764705883,1.06,1.4509803921568627
Spain,Switzerland,1994-07-02,3,0,3,True,1.6119402985074627,1.3414634146341464,1.1194029850746268,1.7804878048780488
Saudi Arabia,Sweden,1994-07-03,1,3,4,True,0.7368421052631579,1.5686274509803921,2.3157894736842106,1.4313725490196079
Romania,Argentina,1994-07-03,3,2,5,True,1.4285714285714286,1.7272727272727273,1.5238095238095237,1.1477272727272727
Netherlands,Republic of Ireland,1994-07-04,2,0,2,True,1.7454545454545454,0.7692307692307693,0.9454545454545454,0.7692307692307693
Brazil,USA,1994-07-04,1,0,1,True,2.0789473684210527,1.0810810810810811,0.9473684210526315,1.7837837837837838
Nigeria,Italy,1994-07-05,1,2,3,True,1.0952380952380953,1.5421686746987953,1.4285714285714286,0.927710843373494
Mexico,Bulgaria,1994-07-05,1,1,2,True,1.0333333333333334,0.8461538461538461,1.6833333333333333,2.0384615384615383
Italy,Spain,1994-07-09,2,1,3,True,1.5421686746987953,1.6119402985074627,0.927710843373494,1.1194029850746268
Netherlands,Brazil,1994-07-09,2,3,5,True,1.7454545454545454,2.0789473684210527,0.9454545454545454,0.9473684210526315
Bulgaria,Germany,1994-07-10,2,1,3,True,0.8461538461538461,2.02,2.0384615384615383,1.06
Romania,Sweden,1994-07-10,2,2,4,True,1.4285714285714286,1.5686274509803921,1.5238095238095237,1.4313725490196079
Bulgaria,Italy,1994-07-13,1,2,3,True,0.8461538461538461,1.5421686746987953,2.0384615384615383,0.927710843373494
Sweden,Brazil,1994-07-13,0,1,1,True,1.5686274509803921,2.0789473684210527,1.4313725490196079,0.9473684210526315
Sweden,Bulgaria,1994-07-16,4,0,4,True,1.5686274509803921,0.8461538461538461,1.4313725490196079,2.0384615384615383
Brazil,Italy,1994-07-17,0,0,0,True,2.0789473684210527,1.5421686746987953,0.9473684210526315,0.927710843373494
Brazil,Scotland,1998-06-10,2,1,3,False,2.0789473684210527,1.0869565217391304,0.9473684210526315,1.7826086956521738
Morocco,Norway,1998-06-10,2,2,4,False,0.8695652173913043,0.875,1.173913043478261,1.0
Italy,Chile,1998-06-11,2,2,4,False,1.5421686746987953,1.2121212121212122,0.927710843373494,1.4848484848484849
Cameroon,Austria,1998-06-11,1,1,2,False,0.8461538461538461,1.4827586206896552,1.8076923076923077,1.6206896551724137
Paraguay,Bulgaria,1998-06-12,0,0,0,False,1.1111111111111112,0.8461538461538461,1.4074074074074074,2.0384615384615383
Saudi Arabia,Denmark,1998-06-12,0,1,1,False,0.7368421052631579,1.3478260869565217,2.3157894736842106,1.2608695652173914
France,South Africa,1998-06-12,3,0,3,False,1.8630136986301369,1.2222222222222223,1.1643835616438356,1.7777777777777777
Spain,Nigeria,1998-06-13,2,3,5,False,1.6119402985074627,1.0952380952380953,1.1194029850746268,1.4285714285714286
South Korea,Mexico,1998-06-13,1,3,4,False,1.0263157894736843,1.0333333333333334,2.0526315789473686,1.6833333333333333
Netherlands,Belgium,1998-06-13,0,0,0,False,1.7454545454545454,1.3529411764705883,0.9454545454545454,1.4509803921568627
Argentina,Japan,1998-06-14,1,0,1,False,1.7272727272727273,1.0,1.1477272727272727,1.32
Yugoslavia,Iran,1998-06-14,1,0,1,False,1.6216216216216217,0.7222222222222222,1.2432432432432432,1.7222222222222223
Jamaica,Croatia,1998-06-14,1,3,4,False,1.0,1.4333333333333333,3.0,1.1
England,Tunisia,1998-06-15,2,0,2,False,1.4054054054054055,0.7777777777777778,0.918918918918919,1.4444444444444444
Romania,Colombia,1998-06-15,1,0,1,False,1.4285714285714286,1.4545454545454546,1.5238095238095237,1.3636363636363635
Germany,USA,1998-06-15,2,0,2,False,2.02,1.0810810810810811,1.06,1.7837837837837838
Scotland,Norway,1998-06-16,1,1,2,False,1.0869565217391304,0.875,1.7826086956521738,1.0
Brazil,Morocco,1998-06-16,3,0,3,False,2.0789473684210527,0.8695652173913043,0.9473684210526315,1.173913043478261
Chile,Austria,1998-06-17,1,1,2,False,1.2121212121212122,1.4827586206896552,1.4848484848484849,1.6206896551724137
Italy,Cameroon,1998-06-17,3,0,3,False,1.5421686746987953,0.8461538461538461,0.927710843373494,1.8076923076923077
South Africa,Denmark,1998-06-18,1,1,2,False,1.2222222222222223,1.3478260869565217,1.7777777777777777,1.2608695652173914
France,Saudi Arabia,1998-06-18,4,0,4,False,1.8630136986301369,0.7368421052631579,1.1643835616438356,2.3157894736842106
Nigeria,Bulgaria,1998-06-19,1,0,1,False,1.0952380952380953,0.8461538461538461,1.4285714285714286,2.0384615384615383
Spain,Paraguay,1998-06-19,0,0,0,False,1.6119402985074627,1.1111111111111112,1.1194029850746268,1.4074074074074074
Japan,Croatia,1998-06-20,0,1,1,False,1.0,1.4333333333333333,1.32,1.1
Belgium,Mexico,1998-06-20,2,2,4,False,1.3529411764705883,1.0333333333333334,1.4509803921568627,1.6833333333333333
Netherlands,South Korea,1998-06-20,5,0,5,False,1.7454545454545454,1.0263157894736843,0.9454545454545454,2.0526315789473686
Germany,Yugoslavia,1998-06-21,2,2,4,False,2.02,1.6216216216216217,1.06,1.2432432432432432
Argentina,Jamaica,1998-06-21,5,0,5,False,1.7272727272727273,1.0,1.1477272727272727,3.0
USA,Iran,1998-06-21,1,2,3,False,1.0810810810810811,0.7222222222222222,1.7837837837837838,1.7222222222222223
Colombia,Tunisia,1998-06-22,1,0,1,False,1.4545454545454546,0.7777777777777778,1.3636363636363635,1.4444444444444444
Romania,England,1998-06-22,2,1,3,False,1.4285714285714286,1.4054054054054055,1.5238095238095237,0.918918918918919
Chile,Cameroon,1998-06-23,1,1,2,False,1.2121212121212122,0.8461538461538461,1.4848484848484849,1.8076923076923077
Italy,Austria,1998-06-23,2,1,3,False,1.5421686746987953,1.4827586206896552,0.927710843373494,1.6206896551724137
Brazil,Norway,1998-06-23,1,2,3,False,2.0789473684210527,0.875,0.9473684210526315,1.0
Scotland,Morocco,1998-06-23,0,3,3,False,1.0869565217391304,0.8695652173913043,1.7826086956521738,1.173913043478261
France,Denmark,1998-06-24,2,1,3,False,1.8630136986301369,1.3478260869565217,1.1643835616438356,1.2608695652173914
South Africa,Saudi Arabia,1998-06-24,2,2,4,False,1.2222222222222223,0.7368421052631579,1.7777777777777777,2.3157894736842106
Nigeria,Paraguay,1998-06-24,1,3,4,False,1.0952380952380953,1.1111111111111112,1.4285714285714286,1.4074074074074074
Spain,Bulgaria,1998-06-24,6,1,7,False,1.6119402985074627,0.8461538461538461,1.1194029850746268,2.0384615384615383
Belgium,South Korea,1998-06-25,1,1,2,False,1.3529411764705883,1.0263157894736843,1.4509803921568627,2.0526315789473686
Netherlands,Mexico,1998-06-25,2,2,4,False,1.7454545454545454,1.0333333333333334,0.9454545454545454,1.6833333333333333
Germany,Iran,1998-06-25,2,0,2,False,2.02,0.7222222222222222,1.06,1.7222222222222223
USA,Yugoslavia,1998-06-25,0,1,1,False,1.0810810810810811,1.6216216216216217,1.7837837837837838,1.2432432432432432
Argentina,Croatia,1998-06-26,1,0,1,False,1.7272727272727273,1.4333333333333333,1.1477272727272727,1.1
Japan,Jamaica,1998-06-26,1,2,3,False,1.0,1.0,1.32,3.0
Colombia,England,1998-06-26,0,2,2,False,1.4545454545454546,1.4054054054054055,1.3636363636363635,0.918918918918919
Romania,Tunisia,1998-06-26,1,1,2,False,1.4285714285714286,0.7777777777777778,1.5238095238095237,1.4444444444444444
Italy,Norway,1998-06-27,1,0,1,True,1.5421686746987953,0.875,0.927710843373494,1.0
Brazil,Chile,1998-06-27,4,1,5,True,2.0789473684210527,1.2121212121212122,0.9473684210526315,1.4848484848484849
France,Paraguay,1998-06-28,1,0,1,True,1.8630136986301369,1.1111111111111112,1.1643835616438356,1.4074074074074074
Nigeria,Denmark,1998-06-28,1,4,5,True,1.0952380952380953,1.3478260869565217,1.4285714285714286,1.2608695652173914
Germany,Mexico,1998-06-29,2,1,3,True,2.02,1.0333333333333334,1.06,1.6833333333333333
Netherlands,Yugoslavia,1998-06-29,2,1,3,True,1.7454545454545454,1.6216216216216217,0.9454545454545454,1.2432432432432432
Romania,Croatia,1998-06-30,0,1,1,True,1.4285714285714286,1.4333333333333333,1.5238095238095237,1.1
Argentina,England,1998-06-30,2,2,4,True,1.7272727272727273,1.4054054054054055,1.1477272727272727,0.918918918918919
Italy,France,1998-07-03,0,0,0,True,1.5421686746987953,1.8630136986301369,0.927710843373494,1.1643835616438356
Brazil,Denmark,1998-07-03,3,2,5,True,2.0789473684210527,1.3478260869565217,0.9473684210526315,1.2608695652173914
Netherlands,Argentina,1998-07-04,2,1,3,True,1.7454545454545454,1.7272727272727273,0.9454545454545454,1.1477272727272727
Germany,Croatia,1998-07-04,0,3,3,True,2.02,1.4333333333333333,1.06,1.1
Brazil,Netherlands,1998-07-07,1,1,2,True,2.0789473684210527,1.7454545454545454,0.9473684210526315,0.9454545454545454
France,Croatia,1998-07-08,2,1,3,True,1.8630136986301369,1.4333333333333333,1.1643835616438356,1.1
Netherlands,Croatia,1998-07-11,1,2,3,True,1.7454545454545454,1.4333333333333333,0.9454545454545454,1.1
Brazil,France,1998-07-12,0,3,3,True,2.0789473684210527,1.8630136986301369,0.9473684210526315,1.1643835616438356
France,Senegal,2002-05-31,0,1,1,False,1.8630136986301369,1.3333333333333333,1.1643835616438356,1.4166666666666667
Republic of Ireland,Cameroon,2002-06-01,1,1,2,False,0.7692307692307693,0.8461538461538461,0.7692307692307693,1.8076923076923077
Uruguay,Denmark,2002-06-01,1,2,3,False,1.5084745762711864,1.3478260869565217,1.2881355932203389,1.2608695652173914
Germany,Saudi Arabia,2002-06-01,8,0,8,False,2.02,0.7368421052631579,1.06,2.3157894736842106
Argentina,Nigeria,2002-06-02,1,0,1,False,1.7272727272727273,1.0952380952380953,1.1477272727272727,1.4285714285714286
Paraguay,South Africa,2002-06-02,2,2,4,False,1.1111111111111112,1.2222222222222223,1.4074074074074074,1.7777777777777777
England,Sweden,2002-06-02,1,1,2,False,1.4054054054054055,1.5686274509803921,0.918918918918919,1.4313725490196079
Spain,Slovenia,2002-06-02,3,1,4,False,1.6119402985074627,0.8333333333333334,1.1194029850746268,1.6666666666666667
Croatia,Mexico,2002-06-03,0,1,1,False,1.4333333333333333,1.0333333333333334,1.1,1.6833333333333333
Brazil,Türkiye,2002-06-03,2,1,3,False,2.0789473684210527,2.0,0.9473684210526315,1.7
Italy,Ecuador,2002-06-03,2,0,2,False,1.5421686746987953,1.0769230769230769,0.927710843373494,1.0769230769230769
China,Costa Rica,2002-06-04,0,2,2,False,0.0,1.0476190476190477,3.0,1.8571428571428572
Japan,Belgium,2002-06-04,2,2,4,False,1.0,1.3529411764705883,1.32,1.4509803921568627
South Korea,Poland,2002-06-04,2,0,2,False,1.0263157894736843,1.2894736842105263,2.0526315789473686,1.3157894736842106
Russia,Tunisia,2002-06-05,2,0,2,False,1.7142857142857142,0.7777777777777778,1.4285714285714286,1.4444444444444444
USA,Portugal,2002-06-05,3,2,5,False,1.0810810810810811,1.7428571428571429,1.7837837837837838,1.1714285714285715
Germany,Republic of Ireland,2002-06-05,1,1,2,False,2.02,0.7692307692307693,1.06,0.7692307692307693
Denmark,Senegal,2002-06-06,1,1,2,False,1.3478260869565217,1.3333333333333333,1.2608695652173914,1.4166666666666667
Cameroon,Saudi Arabia,2002-06-06,1,0,1,False,0.8461538461538461,0.7368421052631579,1.8076923076923077,2.3157894736842106
France,Uruguay,2002-06-06,0,0,0,False,1.8630136986301369,1.5084745762711864,1.1643835616438356,1.2881355932203389
Sweden,Nigeria,2002-06-07,2,1,3,False,1.5686274509803921,1.0952380952380953,1.4313725490196079,1.4285714285714286
Spain,Paraguay,2002-06-07,3,1,4,False,1.6119402985074627,1.1111111111111112,1.1194029850746268,1.4074074074074074
Argentina,England,2002-06-07,0,1,1,False,1.7272727272727273,1.4054054054054055,1.1477272727272727,0.918918918918919
South Africa,Slovenia,2002-06-08,1,0,1,False,1.2222222222222223,0.8333333333333334,1.7777777777777777,1.6666666666666667
Italy,Croatia,2002-06-08,1,2,3,False,1.5421686746987953,1.4333333333333333,0.927710843373494,1.1
Brazil,China,2002-06-08,4,0,4,False,2.0789473684210527,0.0,0.9473684210526315,3.0
Mexico,Ecuador,2002-06-09,2,1,3,False,1.0333333333333334,1.0769230769230769,1.6833333333333333,1.0769230769230769
Costa Rica,Türkiye,2002-06-09,1,1,2,False,1.0476190476190477,2.0,1.8571428571428572,1.7
Japan,Russia,2002-06-09,1,0,1,False,1.0,1.7142857142857142,1.32,1.4285714285714286
South Korea,USA,2002-06-10,1,1,2,False,1.0263157894736843,1.0810810810810811,2.0526315789473686,1.7837837837837838
Tunisia,Belgium,2002-06-10,1,1,2,False,0.7777777777777778,1.3529411764705883,1.4444444444444444,1.4509803921568627
Portugal,Poland,2002-06-10,4,0,4,False,1.7428571428571429,1.2894736842105263,1.1714285714285715,1.3157894736842106
Denmark,France,2002-06-11,2,0,2,False,1.3478260869565217,1.8630136986301369,1.2608695652173914,1.1643835616438356
Senegal,Uruguay,2002-06-11,3,3,6,False,1.3333333333333333,1.5084745762711864,1.4166666666666667,1.2881355932203389
Cameroon,Germany,2002-06-11,0,2,2,False,0.8461538461538461,2.02,1.8076923076923077,1.06
Saudi Arabia,Republic of Ireland,2002-06-11,0,3,3,False,0.7368421052631579,0.7692307692307693,2.3157894736842106,0.7692307692307693
Nigeria,England,2002-06-12,0,0,0,False,1.0952380952380953,1.4054054054054055,1.4285714285714286,0.918918918918919
Sweden,Argentina,2002-06-12,1,1,2,False,1.5686274509803921,1.7272727272727273,1.4313725490196079,1.1477272727272727
Slovenia,Paraguay,2002-06-12,1,3,4,False,0.8333333333333334,1.1111111111111112,1.6666666666666667,1.4074074074074074
South Africa,Spain,2002-06-12,2,3,5,False,1.2222222222222223,1.6119402985074627,1.7777777777777777,1.1194029850746268
Costa Rica,Brazil,2002-06-13,2,5,7,False,1.0476190476190477,2.0789473684210527,1.8571428571428572,0.9473684210526315
Türkiye,China,2002-06-13,3,0,3,False,2.0,0.0,1.7,3.0
Ecuador,Croatia,2002-06-13,1,0,1,False,1.0769230769230769,1.4333333333333333,1.0769230769230769,1.1
Mexico,Italy,2002-06-13,1,1,2,False,1.0333333333333334,1.5421686746987953,1.6833333333333333,0.927710843373494
Belgium,Russia,2002-06-14,3,2,5,False,1.3529411764705883,1.7142857142857142,1.4509803921568627,1.4285714285714286
Tunisia,Japan,2002-06-14,0,2,2,False,0.7777777777777778,1.0,1.4444444444444444,1.32
Poland,USA,2002-06-14,3,1,4,False,1.2894736842105263,1.0810810810810811,1.3157894736842106,1.7837837837837838
Portugal,South Korea,2002-06-14,0,1,1,False,1.7428571428571429,1.0263157894736843,1.1714285714285715,2.0526315789473686
Germany,Paraguay,2002-06-15,1,0,1,True,2.02,1.1111111111111112,1.06,1.4074074074074074
Denmark,England,2002-06-15,0,3,3,True,1.3478260869565217,1.4054054054054055,1.2608695652173914,0.918918918918919
Sweden,Senegal,2002-06-16,1,2,3,True,1.5686274509803921,1.3333333333333333,1.4313725490196079,1.4166666666666667
Spain,Republic of Ireland,2002-06-16,1,1,2,True,1.6119402985074627,0.7692307692307693,1.1194029850746268,0.7692307692307693
Mexico,USA,2002-06-17,0,2,2,True,1.0333333333333334,1.0810810810810811,1.6833333333333333,1.7837837837837838
Brazil,Belgium,2002-06-17,2,0,2,True,2.0789473684210527,1.3529411764705883,0.9473684210526315,1.4509803921568627
Japan,Türkiye,2002-06-18,0,1,1,True,1.0,2.0,1.32,1.7
South Korea,Italy,2002-06-18,2,1,3,True,1.0263157894736843,1.5421686746987953,2.0526315789473686,0.927710843373494
England,Brazil,2002-06-21,1,2,3,True,1.4054054054054055,2.0789473684210527,0.918918918918919,0.9473684210526315
Germany,USA,2002-06-21,1,0,1,True,2.02,1.0810810810810811,1.06,1.7837837837837838
Spain,South Korea,2002-06-22,0,0,0,True,1.6119402985074627,1.0263157894736843,1.1194029850746268,2.0526315789473686
Senegal,Türkiye,2002-06-22,0,1,1,True,1.3333333333333333,2.0,1.4166666666666667,1.7
Germany,South Korea,2002-06-25,1,0,1,True,2.02,1.0263157894736843,1.06,2.0526315789473686
Brazil,Türkiye,2002-06-26,1,0,1,True,2.0789473684210527,2.0,0.9473684210526315,1.7
South Korea,Türkiye,2002-06-29,2,3,5,True,1.0263157894736843,2.0,2.0526315789473686,1.7
Germany,Brazil,2002-06-30,0,2,2,True,2.02,2.0789473684210527,1.06,0.9473684210526315
Germany,Costa Rica,2006-06-09,4,2,6,False,2.02,1.0476190476190477,1.06,1.8571428571428572
Poland,Ecuador,2006-06-09,0,2,2,False,1.2894736842105263,1.0769230769230769,1.3157894736842106,1.0769230769230769
England,Paraguay,2006-06-10,1,0,1,False,1.4054054054054055,1.1111111111111112,0.918918918918919,1.4074074074074074
Trinidad and Tobago,Sweden,2006-06-10,0,0,0,False,0.0,1.5686274509803921,1.3333333333333333,1.4313725490196079
Argentina,Ivory Coast,2006-06-10,2,1,3,False,1.7272727272727273,1.4444444444444444,1.1477272727272727,1.5555555555555556
Serbia and Montenegro,Netherlands,2006-06-11,0,1,1,False,0.6666666666666666,1.7454545454545454,3.3333333333333335,0.9454545454545454
Mexico,Iran,2006-06-11,3,1,4,False,1.0333333333333334,0.7222222222222222,1.6833333333333333,1.7222222222222223
Angola,Portugal,2006-06-11,0,1,1,False,0.3333333333333333,1.7428571428571429,0.6666666666666666,1.1714285714285715
Australia,Japan,2006-06-12,3,1,4,False,0.85,1.0,1.85,1.32
USA,Czechia,2006-06-12,0,3,3,False,1.0810810810810811,1.4242424242424243,1.7837837837837838,1.4848484848484849
Italy,Ghana,2006-06-12,2,0,2,False,1.5421686746987953,1.2,0.927710843373494,1.5333333333333334
South Korea,Togo,2006-06-13,2,1,3,False,1.0263157894736843,0.3333333333333333,2.0526315789473686,2.0
France,Switzerland,2006-06-13,0,0,0,False,1.8630136986301369,1.3414634146341464,1.1643835616438356,1.7804878048780488
Brazil,Croatia,2006-06-13,1,0,1,False,2.0789473684210527,1.4333333333333333,0.9473684210526315,1.1
Spain,Ukraine,2006-06-14,4,0,4,False,1.6119402985074627,1.0,1.1194029850746268,1.4
Tunisia,Saudi Arabia,2006-06-14,2,2,4,False,0.7777777777777778,0.7368421052631579,1.4444444444444444,2.3157894736842106
Germany,Poland,2006-06-14,1,0,1,False,2.02,1.2894736842105263,1.06,1.3157894736842106
Ecuador,Costa Rica,2006-06-15,3,0,3,False,1.0769230769230769,1.0476190476190477,1.0769230769230769,1.8571428571428572
England,Trinidad and Tobago,2006-06-15,2,0,2,False,1.4054054054054055,0.0,0.918918918918919,1.3333333333333333
Sweden,Paraguay,2006-06-15,1,0,1,False,1.5686274509803921,1.1111111111111112,1.4313725490196079,1.4074074074074074
Argentina,Serbia and Montenegro,2006-06-16,6,0,6,False,1.7272727272727273,0.6666666666666666,1.1477272727272727,3.3333333333333335
Netherlands,Ivory Coast,2006-06-16,2,1,3,False,1.7454545454545454,1.4444444444444444,0.9454545454545454,1.5555555555555556
Mexico,Angola,2006-06-16,0,0,0,False,1.0333333333333334,0.3333333333333333,1.6833333333333333,0.6666666666666666
Portugal,Iran,2006-06-17,2,0,2,False,1.7428571428571429,0.7222222222222222,1.1714285714285715,1.7222222222222223
Czechia,Ghana,2006-06-17,0,2,2,False,1.4242424242424243,1.2,1.4848484848484849,1.5333333333333334
Italy,USA,2006-06-17,1,1,2,False,1.5421686746987953,1.0810810810810811,0.927710843373494,1.7837837837837838
Japan,Croatia,2006-06-18,0,0,0,False,1.0,1.4333333333333333,1.32,1.1
Brazil,Australia,2006-06-18,2,0,2,False,2.0789473684210527,0.85,0.9473684210526315,1.85
France,South Korea,2006-06-18,1,1,2,False,1.8630136986301369,1.0263157894736843,1.1643835616438356,2.0526315789473686
Togo,Switzerland,2006-06-19,0,2,2,False,0.3333333333333333,1.3414634146341464,2.0,1.7804878048780488
Saudi Arabia,Ukraine,2006-06-19,0,4,4,False,0.7368421052631579,1.0,2.3157894736842106,1.4
Spain,Tunisia,2006-06-19,3,1,4,False,1.6119402985074627,0.7777777777777778,1.1194029850746268,1.4444444444444444
Costa Rica,Poland,2006-06-20,1,2,3,False,1.0476190476190477,1.2894736842105263,1.8571428571428572,1.3157894736842106
Ecuador,Germany,2006-06-20,0,3,3,False,1.0769230769230769,2.02,1.0769230769230769,1.06
Paraguay,Trinidad and Tobago,2006-06-20,2,0,2,False,1.1111111111111112,0.0,1.4074074074074074,1.3333333333333333
Sweden,England,2006-06-20,2,2,4,False,1.5686274509803921,1.4054054054054055,1.4313725490196079,0.918918918918919
Iran,Angola,2006-06-21,1,1,2,False,0.7222222222222222,0.3333333333333333,1.7222222222222223,0.6666666666666666
Portugal,Mexico,2006-06-21,2,1,3,False,1.7428571428571429,1.0333333333333334,1.1714285714285715,1.6833333333333333
Ivory Coast,Serbia and Montenegro,2006-06-21,3,2,5,False,1.4444444444444444,0.6666666666666666,1.5555555555555556,3.3333333333333335
Netherlands,Argentina,2006-06-21,0,0,0,False,1.7454545454545454,1.7272727272727273,0.9454545454545454,1.1477272727272727
Czechia,Italy,2006-06-22,0,2,2,False,1.4242424242424243,1.5421686746987953,1.4848484848484849,0.927710843373494
Ghana,USA,2006-06-22,2,1,3,False,1.2,1.0810810810810811,1.5333333333333334,1.7837837837837838
Croatia,Australia,2006-06-22,2,2,4,False,1.4333333333333333,0.85,1.1,1.85
Japan,Brazil,2006-06-22,1,4,5,False,1.0,2.0789473684210527,1.32,0.9473684210526315
Saudi Arabia,Spain,2006-06-23,0,1,1,False,0.7368421052631579,1.6119402985074627,2.3157894736842106,1.1194029850746268
Ukraine,Tunisia,2006-06-23,1,0,1,False,1.0,0.7777777777777778,1.4,1.4444444444444444
Switzerland,South Korea,2006-06-23,2,0,2,False,1.3414634146341464,1.0263157894736843,1.7804878048780488,2.0526315789473686
Togo,France,2006-06-23,0,2,2,False,0.3333333333333333,1.8630136986301369,2.0,1.1643835616438356
Germany,Sweden,2006-06-24,2,0,2,True,2.02,1.5686274509803921,1.06,1.4313725490196079
Argentina,Mexico,2006-06-24,2,1,3,True,1.7272727272727273,1.0333333333333334,1.1477272727272727,1.6833333333333333
England,Ecuador,2006-06-25,1,0,1,True,1.4054054054054055,1.0769230769230769,0.918918918918919,1.0769230769230769
Portugal,Netherlands,2006-06-25,1,0,1,True,1.7428571428571429,1.7454545454545454,1.1714285714285715,0.9454545454545454
Italy,Australia,2006-06-26,1,0,1,True,1.5421686746987953,0.85,0.927710843373494,1.85
Switzerland,Ukraine,2006-06-26,0,0,0,True,1.3414634146341464,1.0,1.7804878048780488,1.4
Brazil,Ghana,2006-06-27,3,0,3,True,2.0789473684210527,1.2,0.9473684210526315,1.5333333333333334
Spain,France,2006-06-27,1,3,4,True,1.6119402985074627,1.8630136986301369,1.1194029850746268,1.1643835616438356
Germany,Argentina,2006-06-30,1,1,2,True,2.02,1.7272727272727273,1.06,1.1477272727272727
Italy,Ukraine,2006-06-30,3,0,3,True,1.5421686746987953,1.0,0.927710843373494,1.4
England,Portugal,2006-07-01,0,0,0,True,1.4054054054054055,1.7428571428571429,0.918918918918919,1.1714285714285715
Brazil,France,2006-07-01,0,1,1,True,2.0789473684210527,1.8630136986301369,0.9473684210526315,1.1643835616438356
Germany,Italy,2006-07-04,0,2,2,True,2.02,1.5421686746987953,1.06,0.927710843373494
